team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2009,STL,2009020500,STL,CHI,AWAY,20091216,Team Level,4on5,0.0211,0.0769,0.0909,485,0.781,0.015,0.022,0.12,0.022,0.254,0.568,0.015,0.015,0.015,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,2,0,1,0,0,0.015,0,0,0,0,0,1,1,1,0,0.005,0,0,0.02,0.02,0.02,7.144,0.696,0.594,1.47,0.218,4.402,2.621,0.688,0.696,0.688,7,3,2,12,1,0,0,0,1,3,5,6,9,0,0,3,1,0,0,7,3,0,0.366,0.329,0,1,0,0,12,10,10,0,0.159,0,0,0.855,0.855,0.846
STL,2009,STL,2009020500,STL,CHI,AWAY,20091216,Team Level,5on4,1,1,1,240,2.28,0.03,0.25,0.514,0.066,1.428,0.712,0.03,0.03,0.03,2,1,1,4,0,1,0,0,0,0,2,2,3,0,0,3,0,0,0,3,0,0,0.03,0,0,0,0,0,4,3,3,0,0.068,0.021,0.021,0.078,0.078,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STL,2009,STL,2009020514,STL,T.B,HOME,20091218,Team Level,other,0.082,0.25,0.3,292,2.138,0.116,0.119,0.426,0.056,1.125,1.158,0.116,0.116,0.116,0,3,0,3,0,0,0,0,0,0,3,0,3,1,2,5,0,0,1,3,0,0,0.116,0,0,0,0,0,3,3,3,0,0.028,0,0,0.144,0.144,0.144,5.091,1.299,0.221,1.017,0.141,2.064,2.259,1.299,1.299,1.299,5,2,2,9,3,0,0,1,0,1,2,2,4,0,0,4,2,1,0,4,1,2,0.091,0.101,1.107,1,1,1,9,7,7,0,0.07,0,0,1.369,1.369,1.369
STL,2009,STL,2009020514,STL,T.B,HOME,20091218,Team Level,all,0.5331,0.5567,0.5714,3600,30.824,3.097,2.383,6.601,0.988,18.125,12.806,2.962,2.985,2.854,26,18,10,54,3,3,0,3,1,13,21,23,41,6,15,23,24,3,10,32,10,2,1.132,1.346,0.62,0,3,0,50.803,44,41.714,4,0.526,0.63,0.63,2.993,2.883,2.776,24.197,2.712,1.562,5.026,0.719,12.232,10.749,2.707,2.836,2.83,24,9,10,43,6,0,0,2,0,7,18,18,27,8,19,30,11,5,4,21,10,2,0.61,0.996,1.107,1,4,1,45.625,33,35.25,2,0.357,0,0,3.069,3.214,3.206
STL,2009,STL,2009020514,STL,T.B,HOME,20091218,Team Level,5on5,0.5468,0.5938,0.6,2493,20.737,1.478,1.384,4.823,0.707,12.539,9.068,1.422,1.366,1.315,17,13,8,38,1,2,0,3,1,8,15,16,29,5,13,14,21,1,6,26,3,1,0.88,0.328,0.269,0,1,0,34.803,30,27.714,4,0.284,0.279,0.279,1.482,1.372,1.323,15.102,1.225,1.043,3.25,0.455,7.744,6.283,1.22,1.349,1.343,15,5,6,26,3,0,0,1,0,3,13,12,17,7,17,19,8,3,2,13,7,0,0.493,0.732,0,0,3,0,28.625,20,22.25,1,0.214,0,0,1.439,1.584,1.577
STL,2009,STL,2009020514,STL,T.B,HOME,20091218,Team Level,4on5,0.8832,0.1429,0.2,321,0.77,0.189,0.075,0.061,0.017,0.214,0.444,0.189,0.189,0.189,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,1,0,0,0.189,0,0,0,0,1,1,1,0,0.016,0,0,0.205,0.205,0.205,2.629,0.025,0.217,0.579,0.072,1.927,1.18,0.025,0.025,0.025,3,1,2,6,0,0,0,0,0,2,2,3,4,1,2,2,0,0,1,4,0,0,0.025,0,0,0,0,0,6,4,4,0,0.054,0,0,0.08,0.08,0.079
STL,2009,STL,2009020514,STL,T.B,HOME,20091218,Team Level,5on4,0.8896,0.8571,0.8333,494,7.179,1.314,0.805,1.29,0.207,4.247,2.137,1.234,1.314,1.234,8,2,2,12,2,1,0,0,0,5,2,6,8,0,0,2,2,0,3,3,6,1,0.135,0.828,0.35,0,2,0,12,10,10,0,0.199,0.35,0.35,1.162,1.162,1.104,1.374,0.163,0.081,0.181,0.051,0.498,1.027,0.163,0.163,0.163,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,5,1,1,1,0,2,0,0,0.163,0,0,0,0,2,2,2,1,0.018,0,0,0.18,0.18,0.18
STL,2009,STL,2009020530,STL,VAN,AWAY,20091220,Team Level,other,0.0185,0.1429,0.0909,381,0.907,0.011,0.011,0.277,0.028,0.241,0.433,0.011,0.011,0.011,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,5,1,0,1,1,0,0,0.011,0,0,0,0,0,2,1,1,0,0.003,0,0,0.013,0.013,0.013,7.351,0.584,0.473,1.49,0.219,4.244,2.991,0.581,0.584,0.581,9,1,2,12,1,0,0,4,0,3,2,8,9,0,0,4,3,1,0,8,2,0,0.301,0.283,0,0,1,0,12,10,10,0,0.117,0,0,0.701,0.701,0.697
STL,2009,STL,2009020530,STL,VAN,AWAY,20091220,Team Level,all,0.4701,0.4272,0.4667,3600,25.208,2.522,1.603,6.055,0.911,13.296,10.611,2.462,2.701,2.633,26,9,9,44,3,1,0,12,0,4,15,23,32,5,10,34,15,3,3,27,6,2,0.565,0.894,1.064,0,2,1,47.152,35,37.713,1,0.345,0.332,0.521,2.347,2.491,2.478,28.455,2.843,2.155,5.936,0.941,16.484,11.64,2.767,2.721,2.651,30,10,19,59,1,0,0,17,0,9,13,29,39,4,8,34,15,6,3,27,11,2,0.827,1.416,0.6,0,1,0,55.934,40,37.861,2,0.485,0,0.349,2.979,2.865,2.834
STL,2009,STL,2009020530,STL,VAN,AWAY,20091220,Team Level,5on5,0.5292,0.5072,0.5577,2626,20.657,1.765,1.384,5.149,0.782,10.997,8.923,1.704,1.944,1.876,22,7,6,35,2,1,0,10,0,3,13,20,27,5,10,25,13,3,1,22,6,1,0.539,0.894,0.332,0,2,0,38.152,29,31.713,1,0.282,0.332,0.521,1.527,1.671,1.658,16.173,1.57,1.212,3.578,0.568,9.167,6.905,1.503,1.448,1.386,16,7,11,34,0,0,0,12,0,2,9,16,23,3,6,22,11,5,3,16,6,1,0.428,0.793,0.349,0,0,0,30.934,23,20.861,2,0.255,0,0.349,1.476,1.362,1.342
STL,2009,STL,2009020530,STL,VAN,AWAY,20091220,Team Level,4on5,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074,0.438,0.399,0.762,0.128,2.879,1.395,0.432,0.438,0.432,4,2,5,11,0,0,0,1,0,4,1,4,6,1,2,5,0,0,0,3,3,0,0.099,0.339,0,0,0,0,11,6,6,0,0.096,0,0,0.534,0.534,0.526
STL,2009,STL,2009020530,STL,VAN,AWAY,20091220,Team Level,5on4,0.7475,0.7778,0.8333,229,3.644,0.746,0.208,0.63,0.101,2.058,1.256,0.746,0.746,0.746,3,2,2,7,1,0,0,1,0,1,2,2,4,0,0,2,0,0,1,4,0,1,0.015,0,0.732,0,0,1,7,5,5,0,0.06,0,0,0.807,0.807,0.807,0.857,0.252,0.071,0.106,0.027,0.195,0.349,0.252,0.252,0.252,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,1,0,0,0.252,0,0,0,2,1,1,0,0.017,0,0,0.268,0.268,0.268
STL,2009,STL,2009020540,STL,EDM,AWAY,20091221,Team Level,other,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020540,STL,EDM,AWAY,20091221,Team Level,all,0.6829,0.5315,0.5065,3600,29.075,4.405,1.821,6.539,0.877,14.984,10.375,4.247,4.572,4.412,26,13,20,59,7,3,0,8,0,10,11,19,32,6,21,34,8,9,7,25,9,5,0.644,1.059,2.702,1,2,4,63.346,39,41.684,6,0.425,0.141,0.141,4.689,4.878,4.714,26.984,2.045,1.607,5.952,0.833,15.49,12.073,1.934,1.928,1.822,25,13,14,52,2,1,1,6,0,14,15,23,36,8,25,26,15,9,21,31,5,2,0.958,0.469,0.618,0,1,1,48.87,38,35.994,17,0.335,0.299,0.299,2.081,1.959,1.936
STL,2009,STL,2009020540,STL,EDM,AWAY,20091221,Team Level,5on5,0.4728,0.5055,0.4762,2871,22.079,1.666,1.471,5.317,0.677,12.076,8.793,1.638,1.834,1.803,18,12,16,46,3,2,0,6,0,9,10,15,27,6,21,26,7,5,6,21,9,0,0.607,1.059,0,1,2,0,50.346,30,32.684,5,0.305,0.121,0.121,1.851,2.039,2.008,23.564,1.858,1.363,5.196,0.742,13.347,10.494,1.747,1.741,1.635,22,11,12,45,2,1,1,5,0,13,12,20,31,7,23,20,14,8,17,26,5,2,0.771,0.469,0.618,0,1,1,41.87,33,30.994,15,0.276,0.299,0.299,1.835,1.713,1.691
STL,2009,STL,2009020540,STL,EDM,AWAY,20091221,Team Level,4on5,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.68,0.149,0.226,0.636,0.075,1.921,0.993,0.149,0.149,0.149,2,2,0,4,0,0,0,1,0,1,2,2,4,1,2,4,0,0,2,4,0,0,0.149,0,0,0,0,0,4,4,4,0,0.055,0,0,0.204,0.204,0.204
STL,2009,STL,2009020540,STL,EDM,AWAY,20091221,Team Level,5on4,0.9863,0.8125,0.9,369,6.996,2.739,0.349,1.222,0.2,2.908,1.582,2.609,2.739,2.609,8,1,4,13,4,1,0,2,0,1,1,4,5,0,0,6,0,0,0,4,0,5,0.037,0,2.702,0,0,4,13,9,9,0,0.12,0.02,0.02,2.839,2.839,2.706,0.74,0.038,0.018,0.121,0.016,0.222,0.586,0.038,0.038,0.038,1,0,2,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,1,0,0,0.038,0,0,0,0,0,3,1,1,2,0.004,0,0,0.042,0.042,0.042
STL,2009,STL,2009020556,STL,CGY,AWAY,20091223,Team Level,other,0.6528,0.7143,0.6667,9,2.938,0.141,0.159,0.711,0.085,1.371,1.532,0.141,0.141,0.141,3,1,1,5,0,0,0,0,0,1,3,3,4,0,0,3,1,1,1,4,0,0,0.141,0,0,0,0,0,5,4,4,0,0.04,0,0,0.181,0.181,0.181,1.463,0.075,0.069,0.428,0.042,0.701,0.685,0.075,0.075,0.075,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,2,3,0,2,2,0,0,0.075,0,0,0,0,0,2,2,2,1,0.016,0,0,0.091,0.091,0.091
STL,2009,STL,2009020556,STL,CGY,AWAY,20091223,Team Level,all,0.51,0.4528,0.5068,3900,26.967,1.196,1.454,6.847,0.852,14.736,11.914,1.195,1.274,1.273,27,10,11,48,1,0,0,5,0,9,22,26,36,2,4,25,11,6,13,35,2,0,0.993,0.204,0,0,1,0,50.281,37,38.894,9,0.304,0,0,1.5,1.596,1.595,25.202,1.149,1.408,6.504,0.827,14.175,11.937,1.136,1.093,1.08,24,12,22,58,1,0,0,7,1,13,14,23,35,2,4,28,26,6,15,34,2,0,0.977,0.172,0,1,0,0,55.21,36,34.314,7,0.295,0,0,1.445,1.374,1.356
STL,2009,STL,2009020556,STL,CGY,AWAY,20091223,Team Level,5on5,0.5287,0.4368,0.5,3411,21.764,1.03,1.18,5.59,0.698,12.071,9.431,1.029,1.108,1.107,23,7,8,38,1,0,0,4,0,7,18,22,29,2,4,18,9,5,9,28,2,0,0.827,0.204,0,0,1,0,40.281,30,31.894,6,0.238,0,0,1.268,1.364,1.363,21.017,0.918,1.099,5.483,0.714,11.796,9.99,0.91,0.861,0.853,20,10,19,49,1,0,0,4,1,11,13,19,29,2,4,22,20,5,10,28,2,0,0.746,0.172,0,1,0,0,46.21,30,28.314,5,0.221,0,0,1.139,1.068,1.058
STL,2009,STL,2009020556,STL,CGY,AWAY,20091223,Team Level,4on5,0.125,0.1429,0.25,240,0.771,0.018,0.029,0.183,0.028,0.262,0.481,0.018,0.018,0.018,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,1,0,0,0.018,0,0,0,0,0,1,1,1,3,0.007,0,0,0.025,0.025,0.025,1.966,0.126,0.212,0.464,0.05,1.427,0.72,0.121,0.126,0.121,1,2,3,6,0,0,0,1,0,1,1,1,3,0,0,2,2,0,2,3,0,0,0.126,0,0,0,0,0,6,3,3,0,0.052,0,0,0.178,0.178,0.171
STL,2009,STL,2009020556,STL,CGY,AWAY,20091223,Team Level,5on4,0.1842,0.8,0.6667,240,1.494,0.007,0.087,0.363,0.041,1.032,0.47,0.007,0.007,0.007,0,2,2,4,0,0,0,1,0,0,1,0,2,0,0,3,1,0,0,2,0,0,0.007,0,0,0,0,0,4,2,2,0,0.018,0,0,0.025,0.025,0.025,0.756,0.031,0.028,0.128,0.021,0.251,0.541,0.031,0.031,0.031,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0.031,0,0,0,0,0,1,1,1,1,0.006,0,0,0.037,0.037,0.037
STL,2009,STL,2009020565,STL,MIN,AWAY,20091226,Team Level,other,0.8852,0.5556,0.7143,326,3.339,0.401,0.249,0.824,0.138,1.784,1.603,0.4,0.401,0.4,4,1,0,5,2,0,0,1,0,1,1,2,3,0,0,2,0,0,0,2,3,0,0.029,0.372,0,1,1,0,5,5,5,0,0.074,0,0,0.475,0.475,0.472,1.377,0.052,0.063,0.347,0.041,0.747,0.75,0.052,0.052,0.052,2,0,2,4,0,0,0,0,0,0,2,2,2,0,0,5,2,1,0,2,0,0,0.052,0,0,0,0,0,4,2,2,0,0.014,0,0,0.066,0.066,0.066
STL,2009,STL,2009020565,STL,MIN,AWAY,20091226,Team Level,all,0.4745,0.4625,0.4516,3600,19.701,1.631,1.421,4.686,0.676,11.167,8.42,1.63,1.657,1.657,18,10,9,37,3,0,0,1,0,10,14,15,25,5,10,18,13,4,4,18,10,0,0.407,1.224,0,1,2,0,36.956,28,27.943,2,0.328,0,0,1.959,1.99,1.987,24.094,1.806,1.552,5.865,0.782,13.529,10.466,1.799,1.793,1.786,20,14,9,43,4,0,0,1,0,8,21,16,30,5,10,35,11,3,6,26,7,1,0.877,0.689,0.24,3,1,0,43.118,34,34.277,2,0.35,0,0,2.156,2.14,2.131
STL,2009,STL,2009020565,STL,MIN,AWAY,20091226,Team Level,5on5,0.5361,0.4906,0.45,2568,13.143,1.105,0.902,3.089,0.416,7.103,5.385,1.105,1.131,1.131,10,8,8,26,1,0,0,0,0,6,11,9,17,3,6,13,10,4,4,12,6,0,0.346,0.759,0,0,1,0,25.956,18,17.943,2,0.188,0,0,1.292,1.323,1.323,15.704,0.956,0.922,3.843,0.501,8.939,6.84,0.954,0.943,0.941,13,9,5,27,4,0,0,1,0,5,12,9,18,4,8,23,9,0,5,18,4,0,0.597,0.359,0,3,1,0,27.118,22,22.277,1,0.188,0,0,1.144,1.128,1.126
STL,2009,STL,2009020565,STL,MIN,AWAY,20091226,Team Level,4on5,0.1073,0.0833,0.1,353,0.795,0.093,0.042,0.11,0.024,0.222,0.509,0.093,0.093,0.093,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0.093,0,0,0,0,1,1,1,0,0.009,0,0,0.102,0.102,0.102,6.304,0.774,0.54,1.549,0.221,3.622,2.293,0.769,0.774,0.769,5,4,2,11,0,0,0,0,0,3,6,5,9,0,0,2,0,2,0,5,3,1,0.203,0.33,0.24,0,0,0,11,9,9,0,0.141,0,0,0.916,0.916,0.909
STL,2009,STL,2009020565,STL,MIN,AWAY,20091226,Team Level,5on4,0.5614,0.8333,0.8,353,2.424,0.032,0.227,0.662,0.097,2.058,0.923,0.032,0.032,0.032,3,1,1,5,0,0,0,0,0,3,1,3,4,2,4,3,0,0,0,4,0,0,0.032,0,0,0,0,0,5,4,4,0,0.057,0,0,0.089,0.089,0.089,0.709,0.025,0.026,0.126,0.019,0.221,0.583,0.025,0.025,0.025,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,5,0,0,1,1,0,0,0.025,0,0,0,0,0,1,1,1,1,0.006,0,0,0.03,0.03,0.03
STL,2009,STL,2009020572,STL,BUF,HOME,20091227,Team Level,other,1,1,1,142,5.235,0.518,0.565,1.452,0.188,3.162,1.115,0.467,0.518,0.467,4,3,3,10,0,1,0,1,0,4,1,4,7,0,0,3,0,0,0,6,0,1,0.257,0,0.261,0,0,0,10,7,7,0,0.152,0.261,0.261,0.409,0.409,0.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020572,STL,BUF,HOME,20091227,Team Level,all,0.6646,0.6509,0.6341,3600,37.058,3.355,2.672,8.714,1.305,20.508,15.446,3.174,3.26,3.083,35,17,17,69,3,7,1,7,1,19,15,32,49,6,15,42,14,5,9,37,12,3,1.116,1.347,0.893,1,1,1,67.654,52,51.13,4,0.609,1.143,1.143,2.82,2.732,2.675,20.827,1.693,1.313,4.49,0.7,11.612,10.193,1.681,1.721,1.709,24,6,7,37,5,1,0,4,0,9,11,19,25,7,17,25,14,5,3,26,2,2,0.653,0.26,0.78,2,1,2,37.674,30,30.43,3,0.29,0.021,0.021,1.962,1.998,1.983
STL,2009,STL,2009020572,STL,BUF,HOME,20091227,Team Level,5on5,0.7493,0.6389,0.6364,2584,25.258,2.298,1.641,5.828,0.878,12.749,11.607,2.18,2.203,2.088,24,11,11,46,3,6,1,4,1,11,10,21,32,5,13,25,12,4,6,23,10,2,0.522,1.144,0.632,1,1,1,44.654,35,34.13,3,0.344,0.882,0.882,1.759,1.671,1.651,13.26,0.769,0.825,3.23,0.483,8.237,6.456,0.757,0.798,0.786,16,4,6,26,3,0,0,4,0,7,6,13,17,6,15,22,12,4,3,18,2,0,0.509,0.26,0,2,1,0,26.674,20,20.43,3,0.17,0,0,0.939,0.975,0.96
STL,2009,STL,2009020572,STL,BUF,HOME,20091227,Team Level,4on5,0.0434,0.125,0.1429,325,0.736,0.028,0.022,0.13,0.022,0.228,0.569,0.028,0.028,0.028,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,4,1,1,0,1,0,0,0.028,0,0,0,0,0,1,1,1,0,0.005,0,0,0.033,0.033,0.033,4.509,0.617,0.358,0.894,0.141,2.446,1.545,0.617,0.617,0.617,5,1,1,7,1,1,0,0,0,2,2,4,5,1,2,1,0,0,0,5,0,1,0.049,0,0.568,0,0,1,7,6,6,0,0.092,0.021,0.021,0.688,0.688,0.688
STL,2009,STL,2009020572,STL,BUF,HOME,20091227,Team Level,5on4,0.6247,0.75,0.6923,549,5.83,0.511,0.444,1.305,0.216,4.368,2.156,0.5,0.511,0.5,6,3,3,12,0,0,0,2,0,4,3,6,9,0,0,10,1,0,3,7,2,0,0.309,0.202,0,0,0,0,12,9,9,1,0.108,0,0,0.619,0.619,0.605,3.058,0.307,0.129,0.366,0.076,0.929,2.192,0.307,0.307,0.307,3,1,0,4,1,0,0,0,0,0,3,2,3,0,0,2,1,1,0,3,0,1,0.095,0,0.211,0,0,1,4,4,4,0,0.028,0,0,0.335,0.335,0.335
STL,2009,STL,2009020586,STL,NSH,HOME,20091229,Team Level,other,0.1275,0.2222,0.2,232,0.878,0.213,0.085,0.275,0.04,0.212,0.175,0.213,0.213,0.213,1,0,1,2,0,0,0,1,0,0,0,1,1,1,2,7,0,0,1,0,0,1,0,0,0.213,0,0,0,2,1,1,0,0.021,0,0,0.234,0.234,0.234,3.071,1.458,0.175,0.398,0.084,1.441,0.443,1.45,1.458,1.45,4,0,3,7,1,0,0,1,0,1,1,3,3,0,0,3,2,0,0,2,0,2,0.079,0,1.38,0,0,1,7,4,4,0,0.076,0,0,1.534,1.534,1.525
STL,2009,STL,2009020586,STL,NSH,HOME,20091229,Team Level,all,0.3375,0.4545,0.4578,3600,28.276,2.749,2.053,7.382,0.907,15.222,9.686,2.401,2.651,2.308,27,11,12,50,3,3,1,10,3,9,10,24,35,7,16,38,21,5,9,28,5,5,0.78,0.523,1.446,2,0,1,46.76,38,35.817,4,0.485,0.974,0.974,2.26,2.176,2.107,32.63,5.395,1.935,6.573,0.975,17.626,12.496,4.105,5.516,4.225,30,15,15,60,4,0,0,2,0,22,17,26,41,4,8,26,16,5,5,33,5,7,0.821,0.568,4.006,2,1,1,63.927,45,47.469,1,0.506,0,0,5.901,6.043,4.721
STL,2009,STL,2009020586,STL,NSH,HOME,20091229,Team Level,5on5,0.4592,0.4571,0.4615,2497,17.64,1.053,1.038,4.641,0.588,9.727,6.953,1.01,0.955,0.917,17,7,8,32,2,1,0,7,2,6,6,15,22,5,10,19,19,4,6,20,3,1,0.493,0.281,0.279,2,0,0,28.76,24,21.817,3,0.213,0.279,0.279,0.987,0.903,0.885,19.803,1.24,1.136,4.512,0.62,11.04,9.452,1.236,1.36,1.356,20,8,10,38,3,0,0,1,0,11,13,17,25,3,6,16,11,4,3,23,5,0,0.672,0.568,0,2,1,0,41.927,28,30.469,1,0.231,0,0,1.471,1.612,1.607
STL,2009,STL,2009020586,STL,NSH,HOME,20091229,Team Level,4on5,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.755,2.697,0.623,1.664,0.27,5.144,2.602,1.419,2.697,1.419,6,7,2,15,0,0,0,0,0,10,3,6,13,1,2,5,1,1,2,8,0,5,0.071,0,2.626,0,0,0,15,13,13,0,0.199,0,0,2.896,2.896,1.589
STL,2009,STL,2009020586,STL,NSH,HOME,20091229,Team Level,5on4,1,1,1,387,9.758,1.484,0.93,2.465,0.279,5.283,2.558,1.178,1.484,1.178,9,4,3,16,1,2,1,2,1,3,4,8,12,0,0,7,1,1,1,8,2,3,0.287,0.242,0.955,0,0,1,16,13,13,0,0.25,0.695,0.695,1.039,1.039,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020604,STL,VAN,HOME,20091231,Team Level,other,0.4485,0.4706,0.5,364,4.57,0.344,0.293,0.952,0.171,2.791,2.45,0.327,0.344,0.327,5,2,1,8,1,0,0,2,1,2,1,4,6,1,4,6,2,0,1,6,1,0,0.233,0.112,0,1,0,0,8,7,7,0,0.068,0,0,0.412,0.412,0.392,5.103,0.423,0.305,1.014,0.134,2.474,2.65,0.422,0.423,0.422,4,3,2,9,1,0,0,1,0,1,4,3,6,0,0,6,0,2,2,5,1,1,0.117,0.082,0.224,0,0,1,9,7,7,0,0.098,0,0,0.521,0.521,0.52
STL,2009,STL,2009020604,STL,VAN,HOME,20091231,Team Level,all,0.4774,0.4356,0.4487,3744,24.706,2.512,1.991,5.426,0.87,14.081,10.12,2.38,2.506,2.374,25,10,9,44,3,3,0,4,2,14,9,22,32,13,31,35,20,5,5,24,9,2,0.89,1.044,0.578,2,0,1,44.404,35,35.214,0,0.442,0.591,0.591,2.363,2.358,2.293,30.936,2.75,2.146,6.207,0.976,17.219,13.703,2.674,2.752,2.674,30,13,14,57,4,2,1,5,1,15,16,26,39,9,29,30,25,4,5,34,6,3,0.768,0.672,1.309,2,1,1,55.587,43,42.314,2,0.517,0.262,0.262,3.004,2.993,2.97
STL,2009,STL,2009020604,STL,VAN,HOME,20091231,Team Level,5on5,0.4846,0.4364,0.439,1954,12.392,1.104,0.919,2.977,0.451,7.251,5.298,1.098,1.098,1.092,12,6,6,24,1,1,0,1,0,9,6,11,17,9,21,16,14,2,3,13,4,1,0.409,0.466,0.229,0,0,1,24.404,18,18.214,0,0.19,0.104,0.104,1.19,1.186,1.179,16.906,1.174,1.195,3.235,0.586,8.991,7.819,1.102,1.177,1.101,17,6,8,31,3,1,1,1,1,9,8,14,20,8,27,13,22,2,1,18,5,0,0.583,0.591,0,2,1,0,29.587,23,22.314,1,0.245,0.133,0.262,1.157,1.146,1.127
STL,2009,STL,2009020604,STL,VAN,HOME,20091231,Team Level,4on5,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.927,1.153,0.646,1.957,0.257,5.754,3.234,1.15,1.153,1.15,9,4,4,17,0,1,0,3,0,5,4,9,13,0,0,3,2,0,2,11,0,2,0.067,0,1.085,0,0,0,17,13,13,1,0.174,0.129,0,1.327,1.327,1.323
